lead_time,adults,children,average_daily_rate,total_of_special_requests,stays_in_weekend_nights,stays_in_week_nights,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
253,2,0.0,140.0,0,2,3,0,0,0,80,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
40,2,0.0,143.33,1,2,4,0,0,0,0,0
55,2,0.0,245.0,1,2,5,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
173,2,0.0,140.0,0,2,3,0,0,0,0,0
27,2,0.0,0.0,0,1,0,0,0,0,0,0
34,2,0.0,140.0,2,1,0,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
110,2,0.0,144.0,0,1,1,0,0,0,0,0
20,2,1.0,149.0,1,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
25,1,0.0,119.0,1,1,1,0,0,0,0,0
139,3,0.0,188.5,0,1,1,0,0,2,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
173,2,0.0,110.0,0,1,1,0,0,0,34,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
21,2,0.0,109.0,1,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
24,2,0.0,109.0,1,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
139,2,0.0,110.0,0,1,1,0,0,0,0,0
33,2,0.0,140.0,1,1,1,0,0,0,0,0
37,2,0.0,99.0,0,1,2,0,0,0,0,0
28,2,0.0,109.0,1,1,2,0,0,0,0,0
128,1,0.0,135.0,0,1,2,0,0,0,0,0
25,1,0.0,139.0,1,1,2,0,0,0,0,0
20,2,0.0,99.0,0,1,2,0,0,0,0,0
128,2,0.0,144.0,0,1,2,0,0,0,0,0
106,3,0.0,189.0,0,1,2,0,0,0,0,0
20,2,0.0,99.0,0,1,2,0,0,0,0,0
24,1,0.0,139.0,1,1,2,0,0,0,0,0
13,1,0.0,150.0,1,1,2,0,0,0,0,0
37,2,0.0,99.0,0,1,2,0,0,0,0,0
58,3,0.0,125.1,0,1,2,0,0,0,0,0
27,2,0.0,141.75,1,1,3,0,0,0,0,0
49,2,0.0,89.1,0,1,3,0,0,0,0,0
31,3,0.0,207.0,0,1,3,0,0,0,0,0
49,2,0.0,89.1,1,1,3,0,0,0,0,0
166,2,0.0,138.6,0,1,4,0,0,0,0,0
258,2,0.0,151.2,2,1,4,0,0,0,0,0
265,2,1.0,177.7,2,1,4,0,0,1,0,0
36,2,0.0,144.0,1,1,4,0,0,0,0,0
31,2,0.0,132.0,1,1,4,0,0,0,0,0
36,2,0.0,124.0,1,1,4,0,0,0,0,0
32,1,0.0,108.0,1,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
22,2,0.0,99.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
0,1,0.0,80.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
422,2,0.0,90.0,0,0,1,0,0,0,0,0
28,2,0.0,109.0,2,0,2,0,0,0,0,0
9,2,0.0,180.0,1,0,2,0,0,0,0,0
23,2,0.0,148.0,1,0,2,0,0,2,0,0
8,2,0.0,190.0,1,0,2,0,0,0,0,0
17,2,0.0,109.0,1,0,2,0,0,0,0,0
42,2,0.0,120.0,0,0,3,0,0,0,0,0
36,2,0.0,144.0,1,0,3,0,0,0,0,0
36,2,0.0,135.0,1,0,3,0,0,0,0,0
120,2,0.0,144.0,0,0,3,0,0,0,0,0
196,1,0.0,130.05,0,0,4,0,0,0,0,0
50,1,0.0,130.0,1,0,4,0,0,0,0,0
274,2,1.0,130.0,0,0,2,0,0,0,0,0
274,2,1.0,229.0,0,0,2,0,0,0,0,0
156,2,0.0,126.0,1,0,2,0,0,0,0,0
98,2,0.0,190.0,1,0,3,0,0,0,0,0
423,2,0.0,90.0,0,0,3,0,0,0,0,0
123,2,0.0,144.0,0,0,3,0,0,0,0,0
423,2,0.0,90.0,0,0,3,0,0,0,0,0
423,2,0.0,90.0,0,0,3,0,0,0,0,0
164,2,0.0,117.0,0,0,3,0,0,0,0,0
423,2,0.0,90.0,0,0,3,0,0,0,0,0
49,2,0.0,126.0,1,0,3,0,0,0,0,0
423,2,0.0,90.0,0,0,3,0,0,0,0,0
134,3,0.0,175.5,0,0,4,0,0,1,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
242,2,0.0,130.5,1,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
272,2,0.0,110.0,0,0,4,0,0,1,71,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
180,2,0.0,144.0,1,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
242,3,0.0,149.4,1,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
201,2,0.0,110.0,0,0,4,0,0,0,0,0
45,2,0.0,152.0,1,1,4,0,0,0,0,0
45,2,0.0,152.0,1,1,4,0,0,0,0,0
134,2,0.0,108.0,0,2,4,0,0,0,0,0
80,2,0.0,89.1,0,0,1,0,0,0,0,0
29,1,0.0,170.0,0,0,1,0,0,0,0,0
154,2,0.0,150.3,2,0,2,0,0,1,0,0
145,1,0.0,111.6,1,0,2,0,0,2,0,0
154,2,0.0,130.5,2,0,2,0,0,1,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
41,2,0.0,122.67,0,0,3,0,0,0,0,0
28,2,0.0,80.1,0,0,3,0,0,0,0,0
113,2,0.0,80.1,2,0,3,0,0,0,0,0
128,2,0.0,108.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
282,2,0.0,99.0,2,0,3,0,0,0,0,0
131,2,0.0,126.0,0,0,3,0,0,1,0,0
49,2,1.0,180.0,1,0,3,0,0,0,0,0
218,2,0.0,130.5,1,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
312,2,1.0,126.0,0,0,3,0,0,2,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,1,0.0,80.0,0,0,3,0,0,0,0,0
281,2,0.0,130.0,1,0,3,0,0,0,0,0
30,2,2.0,315.0,1,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
223,3,0.0,166.5,1,0,3,0,0,0,0,0
320,1,0.0,80.0,0,0,3,0,0,0,0,0
131,3,0.0,171.0,0,0,3,0,0,1,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
141,2,0.0,98.1,0,0,3,0,0,0,0,0
218,2,0.0,130.5,1,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
320,2,0.0,90.0,0,0,3,0,0,0,0,0
150,3,0.0,168.75,0,1,3,0,0,0,0,0
150,3,0.0,168.75,0,1,3,0,0,0,0,0
127,2,0.0,123.75,1,1,3,0,0,0,0,0
318,2,0.0,109.8,1,1,3,0,0,1,0,0
30,2,0.0,160.0,1,1,3,0,0,0,0,0
95,2,0.0,126.0,0,1,3,0,0,0,0,0
125,2,0.0,122.4,0,2,3,0,0,0,0,0
45,2,0.0,136.67,1,2,4,0,0,0,0,0
112,2,2.0,225.0,0,2,4,0,0,0,0,0
164,2,0.0,134.36,0,2,5,0,0,0,0,0
157,2,0.0,135.9,0,2,3,0,0,0,0,0
130,2,0.0,122.4,0,2,3,0,0,0,0,0
45,2,0.0,137.14,1,2,5,0,0,0,0,0
164,3,0.0,160.89,0,2,5,0,0,0,0,0
364,2,0.0,75.0,0,0,1,0,0,0,0,0
364,2,0.0,75.0,0,0,1,0,0,0,0,0
39,1,0.0,140.0,1,0,2,0,0,0,0,0
51,2,0.0,160.0,1,0,2,0,0,0,0,0
50,2,0.0,126.0,0,0,2,0,0,0,0,0
55,2,0.0,126.0,1,0,2,0,0,0,0,0
91,3,0.0,256.5,0,0,2,0,0,0,0,0
51,2,0.0,140.0,1,0,2,0,0,2,0,0
53,2,0.0,160.0,1,0,2,0,0,0,0,0
55,2,0.0,126.0,1,0,2,0,0,0,0,0
125,3,0.0,187.2,0,0,2,0,0,0,0,0
115,1,0.0,108.0,0,0,2,0,0,0,0,0
131,2,0.0,117.0,0,1,2,0,0,0,0,0
123,2,0.0,153.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
52,1,0.0,150.0,1,1,2,0,0,0,0,0
123,2,0.0,153.0,0,1,2,0,0,0,0,0
153,2,0.0,99.0,0,1,2,0,0,0,0,0
141,1,0.0,104.0,0,1,2,0,0,0,0,0
131,2,0.0,99.0,3,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
151,3,0.0,162.0,1,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
127,2,0.0,117.0,2,1,2,0,0,0,0,0
151,3,0.0,162.0,1,1,2,0,0,0,0,0
51,2,0.0,140.0,1,1,2,0,0,0,0,0
157,3,0.0,166.5,0,1,2,0,0,0,0,0
140,1,0.0,93.6,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
197,2,0.0,130.5,0,1,2,0,0,0,0,0
123,2,0.0,153.0,0,1,2,0,0,0,0,0
137,2,0.0,99.0,0,1,2,0,0,0,0,0
141,1,0.0,104.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
127,2,0.0,117.0,2,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
123,2,0.0,153.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
52,1,0.0,150.0,1,1,2,0,0,0,0,0
226,2,0.0,105.0,0,1,2,0,0,0,0,0
169,2,0.0,130.5,0,2,2,0,0,0,0,0
67,2,2.0,250.0,0,2,2,0,0,0,0,0
157,1,0.0,130.5,0,4,10,0,0,0,0,0
43,2,0.0,144.0,1,0,1,0,0,0,0,0
153,3,0.0,163.8,0,0,1,0,0,0,0,0
88,2,1.0,204.3,0,0,1,0,0,0,0,0
88,2,1.0,204.3,0,0,1,0,0,0,0,0
173,2,1.0,116.0,0,1,1,0,0,0,0,0
7,2,0.0,180.0,1,1,1,0,0,0,0,0
137,2,0.0,117.0,0,1,1,0,0,0,0,0
10,2,0.0,160.0,1,1,1,0,0,0,0,0
7,2,0.0,180.0,1,1,1,0,0,0,0,0
173,2,1.0,168.0,0,1,1,0,0,0,0,0
127,2,0.0,117.0,0,1,1,0,0,0,0,0
325,2,0.0,112.8,2,2,1,0,0,2,0,0
448,2,0.0,90.0,0,2,1,0,0,0,0,0
448,2,0.0,90.0,0,2,1,0,0,0,0,0
44,2,0.0,160.0,1,2,1,0,0,0,0,0
129,2,0.0,99.0,0,2,1,0,0,0,0,0
448,2,0.0,90.0,0,2,1,0,0,0,0,0
250,1,0.0,109.8,2,2,1,0,0,0,0,0
44,2,0.0,160.0,1,2,1,0,0,0,0,0
165,2,0.0,130.5,2,2,1,0,0,0,0,0
448,2,0.0,90.0,0,2,1,0,0,0,0,0
448,2,0.0,90.0,0,2,1,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
204,1,0.0,120.0,0,2,3,0,0,0,54,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
150,1,0.0,120.0,0,2,3,0,0,0,0,0
134,2,0.0,99.0,0,2,2,0,0,0,0,0
42,2,0.0,133.33,1,2,4,0,0,0,0,0
242,2,1.0,177.75,1,2,4,0,0,0,0,0
132,2,1.0,135.0,0,2,4,0,0,0,0,0
239,2,0.0,99.0,0,2,4,0,0,0,0,0
165,2,0.0,89.1,0,2,5,0,0,0,0,0
145,2,0.0,117.0,0,2,5,0,0,0,0,0
3,1,0.0,95.0,1,2,5,0,0,0,0,0
159,3,0.0,157.25,0,2,5,0,0,0,0,0
10,1,0.0,218.0,1,2,5,0,0,0,0,0
48,2,2.0,250.0,0,2,5,0,0,0,0,0
131,2,0.0,117.0,0,2,5,0,0,0,0,0
171,2,0.0,89.1,0,2,5,0,0,0,0,0
145,2,0.0,117.0,0,2,5,0,0,0,0,0
150,3,0.0,162.0,1,2,5,0,0,0,0,0
191,2,0.0,130.5,1,4,8,0,0,0,0,0
5,2,0.0,144.0,0,1,0,0,0,0,0,0
12,2,0.0,160.0,1,1,0,0,0,0,0,0
217,2,0.0,117.0,0,1,0,0,0,0,0,0
94,2,0.0,126.0,0,1,0,0,0,0,0,0
12,1,0.0,170.0,2,1,0,0,0,0,0,0
125,2,0.0,117.0,0,2,0,0,0,0,0,0
12,1,0.0,160.0,2,2,0,0,0,0,0,0
125,2,0.0,117.0,0,2,0,0,0,0,0,0
125,2,0.0,117.0,0,2,0,0,0,0,0,0
107,2,0.0,89.1,1,2,1,0,0,0,0,0
33,2,0.0,173.33,2,2,1,0,0,0,0,0
91,3,0.0,216.0,0,2,1,0,0,0,0,0
137,2,1.0,135.0,3,2,1,0,0,0,0,0
91,2,0.0,126.0,0,2,1,0,0,0,0,0
49,2,0.0,170.0,1,2,1,0,0,0,0,0
91,2,0.0,126.0,0,2,1,0,0,0,0,0
120,2,0.0,109.71,1,2,2,0,0,0,0,0
120,1,0.0,118.86,1,2,2,0,0,0,0,0
238,2,0.0,117.0,1,2,2,0,0,0,0,0
120,1,0.0,118.86,1,2,2,0,0,0,0,0
238,2,0.0,117.0,1,2,2,0,0,0,0,0
120,2,0.0,118.86,1,2,2,0,0,0,0,0
120,2,0.0,109.71,1,2,2,0,0,0,0,0
116,2,0.0,99.0,0,2,2,0,0,0,0,0
321,2,0.0,144.0,0,2,3,0,0,0,0,0
342,2,0.0,99.0,0,2,3,0,0,0,0,0
59,2,0.0,170.0,2,2,3,0,0,0,0,0
342,2,0.0,99.0,0,2,3,0,0,0,0,0
321,2,0.0,144.0,0,2,3,0,0,0,0,0
105,2,0.0,108.0,0,2,5,0,0,0,0,0
264,1,0.0,109.8,2,2,5,0,0,0,0,0
34,1,0.0,161.5,1,3,5,0,0,0,0,0
34,2,1.0,160.0,1,1,0,0,0,0,0,0
201,2,0.0,130.5,0,1,1,0,0,0,0,0
115,2,0.0,99.0,0,1,1,0,0,0,0,0
116,2,0.0,99.0,0,1,1,0,0,0,0,0
33,1,0.0,150.0,1,1,1,0,0,2,0,0
19,2,0.0,150.0,3,1,1,0,0,0,0,0
155,2,0.0,127.8,1,1,2,0,0,0,0,0
99,2,0.0,130.67,0,1,2,0,0,2,0,0
66,2,0.0,140.0,0,1,2,0,0,0,0,0
301,2,0.0,126.9,2,1,2,0,0,0,0,0
26,2,0.0,150.0,2,1,2,0,0,0,0,0
99,2,0.0,126.0,0,1,2,0,0,0,0,0
120,2,0.0,117.0,0,1,2,0,0,0,0,0
33,2,0.0,120.0,1,1,2,0,0,0,0,0
99,2,0.0,135.0,0,1,2,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
51,2,0.0,200.0,1,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
66,2,0.0,140.0,1,1,3,0,0,0,0,0
85,2,0.0,170.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
59,2,0.0,140.0,1,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
92,2,0.0,126.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
162,2,0.0,130.5,0,1,3,0,0,0,0,0
32,2,0.0,89.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
210,2,0.0,130.0,0,1,3,0,0,0,0,0
122,2,0.0,99.0,0,1,4,0,0,0,0,0
94,2,0.0,144.0,0,1,4,0,0,0,0,0
34,1,0.0,191.0,0,1,4,0,0,0,0,0
128,2,0.0,99.0,0,1,5,0,0,0,0,0
139,2,0.0,126.0,1,1,5,0,0,0,0,0
167,3,0.0,189.0,0,1,5,0,0,0,0,0
237,2,0.0,164.7,1,3,5,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
138,3,0.0,213.3,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
117,2,0.0,99.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
12,1,0.0,136.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
117,2,0.0,99.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
46,2,0.0,90.0,0,0,1,0,0,0,0,0
230,2,0.0,99.0,0,0,1,0,0,0,0,0
451,2,0.0,90.0,0,0,1,0,0,0,0,0
51,3,0.0,200.0,1,0,2,0,0,0,0,0
118,2,0.0,117.0,0,0,2,0,0,0,0,0
51,2,0.0,240.0,1,0,2,0,0,0,0,0
126,3,0.0,240.3,0,0,3,0,0,3,0,0
12,1,0.0,95.0,0,0,3,0,0,1,0,0
121,2,0.0,117.0,0,0,3,0,0,0,0,0
84,3,0.0,189.0,0,0,3,0,0,0,0,0
204,2,0.0,130.5,0,0,3,0,0,0,0,0
60,2,0.0,140.0,1,0,3,0,0,0,0,0
25,2,2.0,250.0,0,0,4,0,0,0,0,0
97,2,0.0,126.0,2,0,4,0,0,0,0,0
19,2,2.0,250.0,1,0,4,0,0,0,0,0
27,3,0.0,240.0,1,0,4,0,0,0,0,0
106,2,0.0,126.0,0,0,4,0,0,0,0,0
285,2,0.0,110.0,1,0,4,0,0,0,0,0
54,2,0.0,136.7,0,0,5,0,0,0,0,0
219,1,0.0,109.8,0,0,5,0,0,0,0,0
54,2,0.0,136.7,0,0,5,0,0,0,0,0
